age,gender,education,marital_status,num_dependents,income,employment_type,employment_years,credit_score,existing_loans,monthly_expenses,savings_balance,previous_defaults,has_co_applicant,loan_amount,loan_term_months,property_value,loan_purpose,loan_approved
23,Male,High School,Married,1,63452.0,Freelancer,,834.0,1,2979.0,3112.0,1,0,42256.0,120,93942.0,Car,0
42,Female,Bachelor,Married,2,62386.0,Business Owner,,835.0,2,2426.0,932.0,1,0,134085.0,48,322089.0,Personal,0
36,Male,High School,Married,3,151411.0,Freelancer,4.0,611.0,1,5055.0,38055.0,0,0,365506.0,12,811741.0,Home,0
39,Female,Bachelor,Single,0,44321.0,Salaried,10.0,632.0,0,1720.0,12392.0,0,0,33306.0,360,59958.0,Personal,1
28,Male,Master,Married,2,70819.0,Salaried,0.0,850.0,1,3011.0,10705.0,0,0,172094.0,36,226624.0,Car,1
21,Male,High School,Married,4,22163.0,Self-Employed,0.0,791.0,1,1590.0,,0,1,43546.0,12,51949.0,Car,0
40,Male,Master,Single,1,40554.0,Salaried,16.0,650.0,1,1590.0,3893.0,0,0,89843.0,48,207624.0,Business,1
21,Male,PhD,Married,1,42821.0,Salaried,0.0,714.0,0,2214.0,2786.0,3,0,98838.0,36,156708.0,Car,0
31,Female,Master,Single,3,25054.0,Salaried,5.0,569.0,5,2002.0,4254.0,1,0,22749.0,48,24530.0,Personal,0
44,Female,Bachelor,Married,0,31872.0,Business Owner,6.0,850.0,0,1491.0,3710.0,0,1,79513.0,360,120945.0,Car,1
36,Female,Bachelor,Single,1,39487.0,Salaried,8.0,685.0,1,1858.0,701.0,1,0,96926.0,120,223224.0,Car,0
54,Male,PhD,Married,2,38088.0,Salaried,18.0,726.0,3,2433.0,7784.0,1,0,80636.0,120,148638.0,Business,0
45,Male,Bachelor,Single,2,180036.0,Self-Employed,5.0,605.0,2,6149.0,268.0,0,0,317193.0,240,622383.0,Home,1
28,Male,Master,Single,3,63331.0,Business Owner,2.0,589.0,3,3405.0,31102.0,2,0,166229.0,24,229420.0,Education,0
35,Female,High School,Married,2,113322.0,Business Owner,11.0,,1,5313.0,22740.0,0,0,306165.0,24,315114.0,Home,0
34,Male,High School,Married,2,103396.0,Self-Employed,9.0,,1,3180.0,896.0,0,0,138239.0,240,328340.0,Home,1
21,Female,Master,Married,1,30268.0,Salaried,1.0,,2,1207.0,4672.0,0,0,55458.0,36,61626.0,Home,0
25,Male,Master,Single,0,49950.0,Salaried,3.0,601.0,1,2433.0,8902.0,0,0,81146.0,180,202778.0,Personal,0
29,Male,Master,Married,1,,Business Owner,8.0,,1,2144.0,5651.0,2,0,61644.0,36,142015.0,Home,0
21,Male,PhD,Married,0,45210.0,Self-Employed,0.0,810.0,1,1192.0,4430.0,0,1,116174.0,60,136363.0,Education,1
35,Male,High School,Single,1,30085.0,Freelancer,10.0,628.0,1,1587.0,269.0,1,1,64949.0,48,162307.0,Car,0
32,Female,High School,Married,4,33413.0,Salaried,8.0,660.0,2,2867.0,12373.0,1,0,56292.0,24,124524.0,Business,0
21,Male,PhD,Married,0,58674.0,Salaried,1.0,746.0,2,2894.0,493.0,2,0,144997.0,120,329475.0,Personal,0
39,Female,High School,Single,1,49219.0,Self-Employed,1.0,755.0,1,2441.0,,0,0,140656.0,240,311486.0,Personal,1
42,Male,Master,Divorced,1,55642.0,Freelancer,0.0,657.0,0,2741.0,291.0,1,1,84531.0,24,202312.0,Business,0
37,Female,Bachelor,Married,1,40442.0,Business Owner,10.0,767.0,1,2232.0,3162.0,0,1,33910.0,48,72397.0,Education,1
31,Male,High School,Divorced,1,75385.0,Freelancer,1.0,722.0,1,3597.0,2551.0,0,0,211039.0,12,377662.0,Personal,0
40,Female,Bachelor,Married,0,36642.0,Self-Employed,9.0,681.0,2,1769.0,287.0,0,1,106019.0,36,106027.0,Business,0
41,Female,Bachelor,Married,4,83554.0,Self-Employed,12.0,752.0,2,,115564.0,1,0,127233.0,36,180545.0,Personal,0
38,Female,Master,Single,1,16542.0,Freelancer,4.0,741.0,2,987.0,118.0,0,0,35085.0,240,66674.0,Car,1
26,Male,Master,Married,0,68077.0,Salaried,0.0,596.0,2,2777.0,3645.0,0,0,49436.0,180,72584.0,Personal,0
37,Female,Bachelor,Divorced,1,53192.0,Business Owner,2.0,798.0,3,2542.0,2572.0,1,0,32773.0,240,52931.0,Education,1
46,Male,Bachelor,Married,1,,Self-Employed,,707.0,3,1411.0,582.0,0,0,25752.0,24,29920.0,Car,0
29,Male,Bachelor,Divorced,0,41043.0,Business Owner,3.0,790.0,3,1953.0,2463.0,0,1,99987.0,24,246964.0,Home,0
55,Male,High School,Single,1,61845.0,Freelancer,,,1,2228.0,3885.0,0,1,101896.0,48,119471.0,Personal,0
29,Male,Bachelor,Married,1,77494.0,Salaried,8.0,699.0,2,2649.0,3197.0,1,1,165718.0,180,183457.0,Car,0
35,Female,High School,Divorced,2,17374.0,Salaried,8.0,711.0,1,1422.0,95.0,2,1,32776.0,12,61511.0,Home,0
28,Male,High School,Married,1,67112.0,Salaried,3.0,723.0,0,3014.0,1628.0,1,1,66080.0,24,127688.0,Education,0
37,Female,Bachelor,Divorced,3,33145.0,Salaried,4.0,802.0,1,2416.0,4408.0,0,0,84050.0,60,,Home,0
21,Female,Bachelor,Married,0,73139.0,Salaried,0.0,717.0,2,3419.0,1852.0,0,0,75734.0,12,115862.0,Car,0
29,Male,High School,Married,0,19542.0,Self-Employed,2.0,677.0,2,628.0,524.0,0,0,18677.0,24,44571.0,Personal,0
24,Female,Bachelor,Married,0,141510.0,Salaried,1.0,,2,3763.0,4725.0,2,0,289319.0,48,438367.0,Personal,0
36,Male,Bachelor,Divorced,0,31474.0,Salaried,9.0,,0,798.0,2043.0,0,1,84135.0,36,123345.0,Business,0
44,Female,High School,Married,1,85174.0,Business Owner,14.0,850.0,2,4363.0,30165.0,0,0,227021.0,48,548882.0,Personal,1
41,Male,PhD,Single,1,47354.0,Salaried,1.0,703.0,3,2129.0,4436.0,0,1,75582.0,180,175903.0,Car,0
21,Female,High School,Married,5,,Business Owner,0.0,779.0,1,2339.0,4271.0,0,0,61254.0,36,105061.0,Car,0
55,Female,Master,Married,2,47573.0,Salaried,16.0,750.0,1,2714.0,14594.0,0,0,121945.0,120,169631.0,Education,1
37,Female,High School,Single,0,69706.0,Freelancer,12.0,516.0,4,2592.0,10028.0,0,1,72538.0,240,86627.0,Car,1
27,Male,Master,Married,3,22553.0,Salaried,0.0,621.0,1,2548.0,573.0,0,1,33544.0,48,73749.0,Business,0
36,Male,High School,Single,1,69619.0,Self-Employed,0.0,644.0,2,3625.0,2818.0,2,0,145049.0,12,303041.0,Home,0
36,Male,Master,Married,1,48723.0,Self-Employed,2.0,560.0,1,1851.0,2655.0,0,0,126613.0,120,146672.0,Education,0
28,Male,Bachelor,Married,1,65415.0,Business Owner,2.0,648.0,2,3160.0,35594.0,1,0,87656.0,180,185009.0,Education,0
36,Male,Master,Married,0,49290.0,Salaried,1.0,570.0,1,1709.0,339.0,0,0,101202.0,60,,Business,0
28,Female,Bachelor,Married,0,31305.0,Salaried,5.0,591.0,2,1067.0,1560.0,0,1,20235.0,48,21929.0,Business,0
30,Male,High School,Single,1,28097.0,Business Owner,2.0,699.0,1,1414.0,1511.0,3,0,79550.0,180,128545.0,Business,0
28,Male,Master,Divorced,0,68618.0,Salaried,2.0,833.0,2,2812.0,909.0,0,0,188012.0,48,303178.0,Business,0
21,Female,High School,Single,1,58169.0,Salaried,0.0,571.0,1,2616.0,2008.0,0,1,163185.0,12,361532.0,Car,0
36,Female,PhD,Single,1,58024.0,Self-Employed,5.0,582.0,2,2903.0,1330.0,1,0,169470.0,240,199704.0,Car,0
40,Male,High School,Divorced,1,60706.0,Salaried,0.0,637.0,0,1961.0,17815.0,0,0,158699.0,36,194741.0,Home,0
40,Male,Bachelor,Married,3,78617.0,Salaried,2.0,668.0,1,3413.0,3755.0,2,1,80769.0,120,,Personal,0
43,Male,Master,Single,3,99015.0,Salaried,3.0,556.0,2,5750.0,1247.0,0,1,193386.0,60,440464.0,Education,0
38,Male,Bachelor,Divorced,2,19183.0,Salaried,,624.0,2,951.0,82.0,0,0,18212.0,60,,Personal,0
29,Female,High School,Married,1,12920.0,Self-Employed,4.0,616.0,1,954.0,426.0,3,0,7121.0,36,12954.0,Home,0
43,Male,Master,Divorced,1,115725.0,Salaried,4.0,705.0,2,5651.0,35893.0,2,0,99335.0,180,122849.0,Home,0
21,Female,Master,Married,3,21310.0,Freelancer,0.0,,0,1496.0,412.0,0,0,55501.0,36,130661.0,Home,0
25,Female,PhD,Married,2,,Business Owner,0.0,667.0,3,2019.0,225.0,1,0,57107.0,360,71005.0,Personal,0
25,Female,Bachelor,Married,1,36086.0,Salaried,0.0,649.0,1,1943.0,,0,0,86594.0,60,134367.0,Car,0
45,Male,Bachelor,Single,0,21440.0,Freelancer,11.0,623.0,2,860.0,1028.0,0,0,32476.0,180,68560.0,Personal,0
44,Male,Bachelor,Married,1,40506.0,Business Owner,2.0,684.0,3,1608.0,3511.0,0,0,22968.0,180,25023.0,Education,1
39,Female,Bachelor,Married,0,25937.0,Self-Employed,,601.0,2,1082.0,59792.0,0,0,33573.0,360,57984.0,Home,0
45,Male,Master,Single,2,43622.0,Business Owner,6.0,803.0,1,2982.0,14212.0,0,1,71449.0,60,115096.0,Home,1
26,Male,Bachelor,Single,0,56382.0,Salaried,0.0,560.0,3,2438.0,1147.0,0,1,78664.0,24,190214.0,Business,0
38,Male,Bachelor,Single,1,41284.0,Freelancer,7.0,627.0,1,,571.0,0,0,72384.0,24,131684.0,Personal,0
33,Male,Bachelor,Divorced,1,40254.0,Self-Employed,7.0,749.0,3,2107.0,184.0,0,0,81744.0,48,190582.0,Education,0
43,Female,Master,Married,1,47404.0,Salaried,2.0,648.0,0,2712.0,2226.0,0,0,37695.0,48,42711.0,Education,0
33,Male,PhD,Married,2,82631.0,Freelancer,10.0,733.0,0,2526.0,18276.0,0,0,228861.0,36,420339.0,Car,0
31,Male,Master,Divorced,2,,Self-Employed,2.0,817.0,0,5038.0,617.0,0,0,207599.0,360,423063.0,Home,1
40,Male,Bachelor,Married,2,43946.0,Salaried,4.0,746.0,1,2597.0,8670.0,1,1,116031.0,60,142325.0,Business,0
43,Female,Master,Divorced,1,103769.0,Salaried,14.0,583.0,4,4646.0,15538.0,0,0,174960.0,360,,Business,1
28,Female,Bachelor,Single,0,64591.0,Freelancer,1.0,587.0,3,2055.0,6338.0,0,0,150390.0,24,348710.0,Car,0
34,Female,High School,Single,2,22504.0,Freelancer,7.0,665.0,3,1752.0,548.0,0,1,61611.0,48,124256.0,Car,0
24,Male,High School,Married,3,,Self-Employed,0.0,715.0,1,1859.0,1808.0,0,0,52254.0,48,93036.0,Home,0
21,Male,High School,Married,2,36730.0,Self-Employed,0.0,776.0,2,2405.0,,0,0,55898.0,12,114095.0,Home,0
37,Male,Bachelor,Divorced,1,100942.0,Salaried,5.0,617.0,1,4213.0,12407.0,1,0,195780.0,120,279528.0,Personal,0
41,Female,Master,Married,2,32428.0,Salaried,5.0,641.0,3,1820.0,2217.0,1,0,29744.0,24,34683.0,Education,0
37,Female,Bachelor,Single,1,16176.0,Business Owner,8.0,659.0,3,909.0,1191.0,3,1,36494.0,48,66713.0,Business,0
21,Female,Bachelor,Married,0,37161.0,Business Owner,0.0,658.0,0,1600.0,10541.0,0,0,22056.0,360,38020.0,Home,1
31,Male,PhD,Married,2,18209.0,Self-Employed,0.0,799.0,1,1675.0,387.0,0,0,29701.0,360,48701.0,Car,1
21,Female,Master,Single,1,24587.0,Business Owner,3.0,,2,1148.0,3226.0,0,0,45852.0,36,58851.0,Business,0
48,Male,Master,Married,2,36551.0,Business Owner,,692.0,1,1644.0,23975.0,0,1,55066.0,48,70782.0,Education,0
24,Female,Bachelor,Divorced,0,44905.0,Salaried,1.0,752.0,0,1202.0,964.0,2,0,76658.0,60,189948.0,Car,0
47,Male,High School,Married,1,81803.0,Salaried,9.0,807.0,1,3739.0,2615.0,0,0,76837.0,36,183682.0,Home,1
44,Female,High School,Married,2,58956.0,Salaried,15.0,677.0,1,2788.0,231.0,2,0,40998.0,180,56559.0,Home,0
25,Male,High School,Married,3,27182.0,Self-Employed,0.0,780.0,1,1843.0,1441.0,2,1,43705.0,60,47634.0,Business,0
23,Male,Bachelor,Single,1,40706.0,Freelancer,2.0,826.0,2,1772.0,9905.0,1,0,115377.0,60,171564.0,Car,0
38,Female,Bachelor,Married,3,43289.0,Salaried,6.0,671.0,0,2677.0,5978.0,0,0,41102.0,360,93209.0,Business,0
26,Male,High School,Married,1,42997.0,Business Owner,4.0,634.0,0,1588.0,545.0,0,0,51936.0,36,69340.0,Car,0
36,Female,High School,Married,2,36418.0,Self-Employed,8.0,850.0,0,2285.0,766.0,0,0,98241.0,240,243258.0,Business,1
30,Female,High School,Single,3,17608.0,Freelancer,7.0,769.0,1,1568.0,350.0,1,1,20579.0,180,26866.0,Personal,0
21,Female,Bachelor,Divorced,2,23414.0,Salaried,0.0,680.0,2,1528.0,5613.0,0,0,34284.0,36,62980.0,Car,0
21,Male,Bachelor,Married,0,40075.0,Salaried,0.0,731.0,0,1598.0,98.0,0,0,30234.0,36,75234.0,Car,0
37,Male,Bachelor,Married,0,10439.0,Self-Employed,8.0,596.0,0,379.0,133.0,0,1,6436.0,60,7691.0,Business,0
29,Female,Bachelor,Single,3,57400.0,Freelancer,4.0,768.0,1,2747.0,3886.0,0,0,123469.0,24,160061.0,Personal,0
29,Male,Bachelor,Single,3,24677.0,Business Owner,7.0,535.0,0,1662.0,1377.0,0,0,21520.0,60,40580.0,Personal,0
41,Female,High School,Single,3,58741.0,Self-Employed,9.0,765.0,3,2962.0,275.0,0,0,111398.0,48,243298.0,Education,1
46,Male,High School,Married,2,66135.0,Salaried,17.0,622.0,3,2788.0,27079.0,0,1,104200.0,240,213968.0,Home,1
32,Male,Master,Single,1,37352.0,Salaried,3.0,547.0,1,2263.0,516.0,0,0,27486.0,60,51776.0,Business,0
31,Male,PhD,Married,3,80843.0,Business Owner,6.0,519.0,1,4929.0,1035.0,0,0,127107.0,120,209185.0,Personal,0
40,Male,Bachelor,Divorced,1,71082.0,Salaried,5.0,641.0,3,2556.0,1476.0,0,0,79646.0,48,173583.0,Education,0
21,Male,PhD,Married,1,42003.0,Self-Employed,0.0,736.0,2,1835.0,1633.0,0,0,111146.0,36,134587.0,Personal,0
37,Female,Bachelor,Married,1,33745.0,Self-Employed,0.0,568.0,2,2028.0,7547.0,0,0,39050.0,60,53402.0,Home,0
40,Female,High School,Married,0,72120.0,Salaried,9.0,581.0,0,2245.0,18269.0,0,1,162019.0,360,353841.0,Business,1
41,Male,PhD,Divorced,0,55050.0,Salaried,8.0,640.0,0,2680.0,,0,0,121750.0,60,,Home,0
21,Female,High School,Divorced,2,70250.0,Business Owner,0.0,744.0,1,3747.0,402.0,0,0,69050.0,12,83366.0,Personal,0
27,Male,Master,Single,2,14846.0,Business Owner,3.0,754.0,1,1068.0,761.0,0,0,28047.0,360,63510.0,Car,1
26,Female,Bachelor,Single,2,43770.0,Business Owner,4.0,691.0,1,2781.0,1198.0,0,1,113954.0,240,245354.0,Education,1
35,Female,Bachelor,Married,1,18935.0,Salaried,2.0,758.0,2,1069.0,1793.0,2,1,14219.0,240,27845.0,Home,0
39,Female,Bachelor,Married,1,41133.0,Salaried,6.0,735.0,0,1719.0,9169.0,0,0,83350.0,60,165352.0,Home,1
49,Male,Bachelor,Single,2,70046.0,Business Owner,6.0,646.0,4,3110.0,1706.0,1,0,64716.0,240,129150.0,Car,0
30,Male,Bachelor,Married,0,,Salaried,1.0,752.0,1,5119.0,8256.0,0,0,128883.0,36,270125.0,Home,1
30,Male,Bachelor,Married,0,30666.0,Self-Employed,5.0,577.0,1,1025.0,959.0,0,0,65035.0,240,95774.0,Home,0
46,Female,Bachelor,Single,1,32036.0,Salaried,11.0,718.0,3,1290.0,251.0,2,0,67126.0,120,154261.0,Car,0
37,Male,PhD,Divorced,2,46734.0,Self-Employed,8.0,586.0,1,2391.0,355.0,1,1,101017.0,360,140360.0,Education,0
47,Female,Master,Single,1,25596.0,Salaried,,691.0,1,1023.0,10381.0,0,0,47519.0,36,77008.0,Car,0
37,Male,Bachelor,Married,2,79959.0,Business Owner,5.0,777.0,1,2711.0,92553.0,2,0,196679.0,24,347266.0,Home,0
23,Female,High School,Married,3,40232.0,Business Owner,0.0,697.0,1,1827.0,577.0,0,0,85332.0,180,188527.0,Personal,0
21,Male,Master,Single,1,52103.0,Salaried,1.0,,1,2719.0,6651.0,0,0,53841.0,360,88826.0,Home,0
21,Male,High School,Married,3,66841.0,Salaried,0.0,,2,,3113.0,0,0,50360.0,24,88729.0,Home,0
41,Male,High School,Married,2,47294.0,Self-Employed,5.0,733.0,1,2726.0,,2,0,24854.0,24,56627.0,Car,0
46,Male,Bachelor,Divorced,2,,Salaried,15.0,850.0,3,1654.0,6460.0,0,1,16856.0,48,42133.0,Car,1
53,Male,Master,Married,4,47500.0,Business Owner,9.0,732.0,2,2605.0,2631.0,1,0,36377.0,180,79658.0,Business,0
43,Female,High School,Married,1,27157.0,Salaried,5.0,639.0,1,1245.0,,2,0,43059.0,60,62544.0,Home,0
46,Male,High School,Married,1,51740.0,Salaried,13.0,663.0,0,2749.0,6230.0,1,0,26628.0,360,31017.0,Education,0
29,Male,Bachelor,Married,0,80697.0,Self-Employed,3.0,607.0,2,3360.0,49719.0,0,1,117547.0,240,240078.0,Home,1
23,Female,Bachelor,Divorced,1,23155.0,Freelancer,3.0,580.0,1,940.0,170.0,0,1,56572.0,60,114858.0,Home,0
43,Male,Bachelor,Single,0,22784.0,Self-Employed,12.0,485.0,1,778.0,219.0,0,1,18711.0,48,32433.0,Education,0
39,Female,Bachelor,Single,1,42706.0,Salaried,0.0,643.0,1,1980.0,3845.0,0,0,105475.0,240,220118.0,Personal,0
36,Female,Bachelor,Married,1,28384.0,Salaried,1.0,567.0,1,1675.0,8528.0,0,1,27675.0,60,30292.0,Education,0
38,Male,High School,Single,1,49805.0,Salaried,5.0,687.0,5,2862.0,1209.0,0,0,53303.0,240,132807.0,Car,0
38,Male,High School,Divorced,2,57538.0,Salaried,4.0,639.0,1,2487.0,5783.0,0,0,63870.0,120,110258.0,Business,0
47,Male,Master,Married,1,16783.0,Business Owner,8.0,593.0,1,993.0,1866.0,1,1,21976.0,180,40669.0,Home,0
47,Female,Master,Married,1,58829.0,Salaried,9.0,511.0,1,1817.0,31057.0,0,1,103112.0,12,185480.0,Education,0
40,Female,High School,Married,2,23217.0,Salaried,,652.0,2,1146.0,260.0,0,0,51114.0,360,92871.0,Personal,0
43,Female,High School,Married,1,41204.0,Freelancer,6.0,539.0,2,1287.0,4553.0,1,0,100542.0,180,218546.0,Car,0
40,Female,High School,Married,2,29965.0,Salaried,10.0,736.0,1,1485.0,15852.0,2,1,16600.0,60,18380.0,Home,0
30,Male,Bachelor,Single,0,37198.0,Business Owner,0.0,700.0,1,960.0,5015.0,1,0,32129.0,60,76496.0,Home,0
42,Female,Master,Married,1,97193.0,Freelancer,,661.0,0,3178.0,96532.0,0,1,230424.0,60,349084.0,Business,1
21,Female,Bachelor,Single,1,48879.0,Salaried,2.0,796.0,2,2502.0,2683.0,0,1,118829.0,12,230244.0,Business,0
45,Female,Master,Married,1,65501.0,Business Owner,16.0,680.0,3,2559.0,3445.0,0,0,187390.0,48,203644.0,Home,0
23,Female,Master,Married,1,44934.0,Self-Employed,2.0,710.0,1,2065.0,558.0,0,0,55171.0,24,95610.0,Home,0
37,Female,PhD,Single,2,,Self-Employed,10.0,734.0,7,3093.0,10825.0,0,0,60417.0,36,134268.0,Home,1
26,Male,High School,Married,0,60396.0,Business Owner,1.0,638.0,3,3012.0,52594.0,0,0,116829.0,48,171741.0,Business,0
40,Male,High School,Single,0,55671.0,Business Owner,6.0,639.0,2,1899.0,96.0,0,0,38800.0,120,59724.0,Home,1
34,Male,High School,Divorced,0,85269.0,Salaried,6.0,683.0,1,2696.0,829.0,1,0,197235.0,360,387836.0,Home,0
21,Male,Master,Single,0,53010.0,Salaried,0.0,572.0,4,2601.0,10724.0,1,0,89878.0,360,99218.0,Personal,0
39,Female,Master,Divorced,1,130621.0,Salaried,12.0,822.0,0,,85989.0,1,0,297177.0,180,468154.0,Personal,1
29,Male,Bachelor,Married,1,,Freelancer,0.0,692.0,2,2882.0,50486.0,1,0,71046.0,36,154328.0,Education,0
43,Female,High School,Married,1,23569.0,Business Owner,4.0,663.0,2,1129.0,,0,0,39173.0,48,78489.0,Home,0
35,Male,Bachelor,Single,1,44878.0,Salaried,4.0,846.0,2,1623.0,15262.0,3,0,61171.0,48,111196.0,Personal,0
38,Male,Bachelor,Divorced,0,59786.0,Salaried,8.0,591.0,0,2326.0,4682.0,1,0,100345.0,240,188481.0,Car,0
25,Female,Bachelor,Single,3,42605.0,Freelancer,5.0,802.0,3,2985.0,147.0,0,0,80732.0,180,111599.0,Personal,1
29,Female,Bachelor,Married,2,58742.0,Salaried,4.0,745.0,1,2601.0,4830.0,0,1,129911.0,24,314491.0,Home,0
30,Male,High School,Divorced,0,73021.0,Salaried,3.0,769.0,5,3440.0,1130.0,0,1,194744.0,60,,Education,1
43,Male,Master,Divorced,0,24839.0,Salaried,,,3,,1561.0,0,0,26887.0,120,33468.0,Car,1
51,Male,Bachelor,Married,1,93017.0,Salaried,7.0,,1,3447.0,19072.0,0,0,145774.0,12,162379.0,Home,0
26,Male,Bachelor,Divorced,1,38238.0,Business Owner,3.0,652.0,3,1521.0,731.0,0,0,29933.0,60,37723.0,Personal,0
45,Male,High School,Married,2,36389.0,Business Owner,12.0,759.0,1,1873.0,186.0,3,0,48595.0,360,71595.0,Business,0
21,Male,Master,Single,3,36331.0,Salaried,3.0,711.0,1,1881.0,3202.0,0,1,52674.0,12,,Business,0
23,Female,Bachelor,Married,1,62428.0,Business Owner,0.0,635.0,0,,27288.0,0,1,100090.0,36,180670.0,Car,0
25,Female,PhD,Single,3,,Salaried,1.0,638.0,0,2185.0,467.0,0,0,102709.0,24,111301.0,Business,0
21,Female,Bachelor,Single,2,29902.0,Business Owner,1.0,678.0,2,1777.0,,0,1,82972.0,48,145556.0,Education,0
21,Female,PhD,Married,4,33708.0,Salaried,0.0,,1,2165.0,6697.0,0,1,22675.0,48,42945.0,Car,0
39,Male,Master,Married,0,,Freelancer,1.0,795.0,1,571.0,357.0,0,0,30666.0,360,36808.0,Personal,1
32,Female,Bachelor,Single,0,,Salaried,4.0,744.0,0,,7187.0,0,1,35556.0,240,40146.0,Home,1
38,Male,PhD,Divorced,0,26375.0,Salaried,4.0,744.0,1,1018.0,100.0,0,1,36997.0,120,60275.0,Car,1
41,Female,Bachelor,Single,1,36420.0,Business Owner,4.0,698.0,1,1313.0,3437.0,1,0,86550.0,120,187188.0,Personal,0
37,Male,Bachelor,Divorced,0,68329.0,Salaried,11.0,613.0,1,3216.0,39875.0,1,1,67853.0,120,84672.0,Car,1
41,Male,High School,Divorced,3,64662.0,Business Owner,,735.0,1,,,1,0,154515.0,36,184357.0,Home,0
34,Female,Bachelor,Divorced,1,78108.0,Salaried,1.0,512.0,2,2826.0,4393.0,1,0,218131.0,48,492882.0,Business,0
23,Female,Master,Married,1,69875.0,Salaried,0.0,,1,3522.0,46.0,0,1,156130.0,120,216145.0,Home,1
45,Female,Master,Single,3,31990.0,Business Owner,9.0,615.0,1,2151.0,,0,1,48904.0,12,57633.0,Home,0
29,Female,High School,Married,0,42066.0,Self-Employed,0.0,608.0,0,1549.0,1955.0,0,0,27620.0,60,65170.0,Personal,0
25,Male,Bachelor,Single,4,48229.0,Salaried,4.0,642.0,3,3359.0,12730.0,0,0,36664.0,240,57756.0,Personal,0
33,Male,High School,Single,0,16721.0,Salaried,7.0,673.0,0,742.0,6532.0,0,0,38244.0,60,62196.0,Personal,0
25,Male,Master,Married,0,26672.0,Self-Employed,1.0,678.0,2,913.0,3804.0,2,0,20906.0,240,51272.0,Education,0
30,Female,High School,Single,0,38324.0,Salaried,0.0,743.0,3,1777.0,173.0,1,0,58852.0,180,121094.0,Personal,0
38,Female,PhD,Divorced,1,38216.0,Self-Employed,6.0,666.0,1,2114.0,1557.0,0,0,102374.0,60,,Personal,0
38,Male,High School,Divorced,2,63333.0,Self-Employed,,671.0,3,3432.0,2367.0,0,0,116552.0,48,169707.0,Business,0
26,Female,Bachelor,Married,0,52538.0,Self-Employed,2.0,568.0,1,2586.0,6410.0,0,0,70502.0,120,134627.0,Car,0
30,Female,Master,Married,1,17190.0,Business Owner,3.0,578.0,1,1079.0,2232.0,0,0,18519.0,60,31442.0,Home,0
45,Male,Bachelor,Married,3,63531.0,Self-Employed,8.0,702.0,1,3603.0,,0,1,117537.0,360,293672.0,Home,1
39,Female,High School,Divorced,1,45559.0,Salaried,10.0,730.0,3,2203.0,4435.0,1,0,61520.0,120,106297.0,Car,0
55,Female,Bachelor,Married,0,56906.0,Salaried,10.0,659.0,1,2658.0,918.0,1,0,164874.0,36,334864.0,Personal,0
46,Female,High School,Single,2,71033.0,Self-Employed,,754.0,2,3294.0,19125.0,0,0,37917.0,360,49379.0,Home,1
46,Male,PhD,Married,1,45640.0,Salaried,14.0,567.0,0,2122.0,614.0,0,0,130673.0,36,158201.0,Personal,0
21,Male,Bachelor,Married,0,91381.0,Salaried,0.0,711.0,2,2678.0,,0,0,93965.0,240,107906.0,Home,1
42,Male,Bachelor,Divorced,1,31423.0,Freelancer,8.0,611.0,1,1843.0,10424.0,0,0,60820.0,60,113038.0,Car,0
34,Male,Bachelor,Single,1,30550.0,Business Owner,5.0,605.0,1,1648.0,3525.0,0,0,35416.0,180,81830.0,Car,0
29,Female,High School,Single,1,51630.0,Self-Employed,5.0,618.0,0,2899.0,1037.0,0,0,131334.0,36,303472.0,Business,0
36,Male,Master,Divorced,4,40766.0,Self-Employed,5.0,673.0,2,3434.0,2962.0,1,1,91628.0,60,101171.0,Car,0
44,Female,PhD,Divorced,2,47491.0,Salaried,1.0,715.0,0,2988.0,3609.0,0,1,51568.0,36,113015.0,Education,1
40,Male,Master,Divorced,0,132785.0,Self-Employed,3.0,709.0,1,3858.0,,3,0,253924.0,36,589106.0,Education,0
26,Male,Bachelor,Married,1,59679.0,Freelancer,,656.0,0,3136.0,,2,1,165399.0,36,365683.0,Home,0
42,Male,Bachelor,Married,2,54507.0,Freelancer,4.0,730.0,0,3377.0,9035.0,0,0,57781.0,48,59889.0,Home,1
28,Female,High School,Married,1,26980.0,Salaried,3.0,814.0,0,1543.0,,0,0,68383.0,60,140765.0,Home,0
37,Female,Master,Single,3,17809.0,Freelancer,6.0,670.0,4,1432.0,293.0,0,0,44209.0,36,68826.0,Home,0
31,Male,Bachelor,Married,0,,Freelancer,7.0,687.0,0,2276.0,,1,0,68884.0,120,144087.0,Home,0
32,Female,Bachelor,Single,2,71034.0,Salaried,3.0,631.0,1,2673.0,52324.0,0,0,42326.0,36,71459.0,Education,1
42,Male,PhD,Single,0,41711.0,Salaried,9.0,648.0,1,1060.0,1238.0,0,1,38262.0,60,76712.0,Home,1
24,Male,High School,Divorced,0,59917.0,Freelancer,0.0,779.0,0,2943.0,2064.0,0,0,100966.0,120,,Home,1
54,Male,High School,Single,2,100032.0,Self-Employed,,780.0,1,5063.0,704.0,0,1,167706.0,24,204443.0,Home,1
21,Male,High School,Divorced,0,98790.0,Freelancer,2.0,663.0,1,2751.0,812.0,0,1,75521.0,240,179931.0,Home,1
29,Female,High School,Single,4,51631.0,Salaried,3.0,719.0,2,3678.0,3312.0,1,1,62837.0,48,,Home,0
38,Male,High School,Single,3,53372.0,Salaried,,753.0,3,3468.0,16236.0,1,0,77102.0,60,186234.0,Personal,0
